superterm_name	superterm_acc	superterm_type	id	term_id	gene_product_id	is_not	role_group	assocdate	source_db_id	gp_symbol	gp_full_name	gp_dbname	gp_acc	genus	species	ncbi_taxa_id	common_name
cholesterol transport	GO:0030301	biological_process	208489973	35678	300222	0		20140509	5	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208489973	35678	300222	0		20140509	5	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	256415074	9296	300222	0		20140417	5	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	256415074	9296	300222	0		20140417	5	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	256415075	9296	300222	0		20090511	15	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	256415075	9296	300222	0		20090511	15	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	256415093	17287	300222	0		20080402	15	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	256415094	17287	300222	0		20080103	15	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	256415121	22421	300222	0		20080212	15	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	256415147	35678	300222	0		20140509	5	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	256415147	35678	300222	0		20140509	5	APOE	APOE	UniProtKB	P02649	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482616	14415	300223	0		20160507	68	APOA2	APOA2	UniProtKB	P02652	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482620	16346	300223	0		20090205	15	APOA2	APOA2	UniProtKB	P02652	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482620	16346	300223	0		20090205	15	APOA2	APOA2	UniProtKB	P02652	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482621	17287	300223	0		20080402	15	APOA2	APOA2	UniProtKB	P02652	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482642	22421	300223	0		20080104	15	APOA2	APOA2	UniProtKB	P02652	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482653	30702	300223	0		20090629	15	APOA2	APOA2	UniProtKB	P02652	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482653	30702	300223	0		20090629	15	APOA2	APOA2	UniProtKB	P02652	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482654	30776	300223	0		20090629	15	APOA2	APOA2	UniProtKB	P02652	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	1482654	30776	300223	0		20090629	15	APOA2	APOA2	UniProtKB	P02652	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208490034	14415	300223	0		20160507	68	APOA2	APOA2	UniProtKB	P02652	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208490035	14416	300223	0		20160507	68	APOA2	APOA2	UniProtKB	P02652	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208490039	16346	300223	0		20090205	15	APOA2	APOA2	UniProtKB	P02652	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208490039	16346	300223	0		20090205	15	APOA2	APOA2	UniProtKB	P02652	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208490040	17287	300223	0		20080402	15	APOA2	APOA2	UniProtKB	P02652	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208490065	22421	300223	0		20080104	15	APOA2	APOA2	UniProtKB	P02652	Homo	sapiens	9606	human
cholesterol transport	GO:0030301	biological_process	208490077	30702	300223	0		20090629	15	APOA2	APOA2	UniProtKB	P02652	Homo	sapiens	9606	human
